1048	4 9 10 11	11.99	77.4%	10.52	5.66
1049	2 3 5 13	12.01	85.6%	11.82	5.32
1050	1 5 8 11	12.05	89%	12.35	5.53
1051	2 5 5 7	12.05	82%	11.53	4.83
1052	2 5 7 11	12.05	82.6%	11.51	5.7
1053	4 10 11 13	12.09	76.4%	10.46	5.53
1054	6 9 9 12	12.1	87.3%	12.1	5.81
1055	7 10 10 12	12.1	78%	10.87	5
1056	2 6 6 7	12.11	78.6%	10.64	5.5
1057	6 9 10 12	12.12	80.6%	11.27	5.92
1058	2 3 6 12	12.15	91.1%	12.59	5.13
1059	4 4 6 9	12.15	77.3%	10.36	5.5
1060	3 3 6 8	12.16	75%	10.31	5.52
1061	2 4 4 5	12.17	82.1%	11.24	5.14
1062	7 9 10 11	12.19	77.4%	10.71	5.21
1063	2 2 2 7	12.22	73.5%	9.5	5.66
1064	2 4 4 10	12.24	89.7%	12.29	5.07
1065	3 3 3 4	12.24	82.6%	11.54	5.99
1066	1 4 5 7	12.25	88.1%	12.39	5.24
1067	3 4 9 9	12.31	84.3%	11.96	4.97
1068	5 7 11 13	12.41	71.1%	9.95	5.15
1069	3 5 11 12	12.44	80.2%	11.25	5.68
1070	6 9 11 13	12.45	72.8%	10.11	5.83
1071	4 4 7 8	12.47	84%	12.23	5.54
1072	3 3 9 13	12.48	74.8%	10.51	5.84
1073	3 5 6 11	12.48	82.5%	11.79	6.46
1074	4 6 9 13	12.49	85.5%	12.47	5.11
1075	1 5 8 13	12.5	80%	11.31	5.65
1076	4 4 6 8	12.5	84.2%	11.99	6.4
1077	2 4 5 7	12.56	78.5%	11.19	5.57
1078	4 4 6 10	12.57	87.4%	12.6	5.34
1079	4 5 8 13	12.57	78.2%	11.22	5.85
1080	7 7 9 10	12.57	75.8%	11.22	5.18
1081	2 4 8 13	12.59	82.3%	11.97	5.82
1082	1 4 5 9	12.62	82.2%	11.76	6.39
1083	5 6 10 12	12.65	75.9%	10.79	5.37
1084	5 7 7 9	12.69	74.2%	11	5.06
1085	2 3 3 3	12.7	82.4%	11.76	5.93
1086	4 7 10 12	12.71	79.6%	11.29	5.49
1087	1 4 6 6	12.72	80.2%	11.6	6.23
1088	1 4 7 9	12.72	82.3%	11.99	5.1
1089	2 5 10 13	12.74	82.1%	12.2	5.75
1090	3 3 5 10	12.74	83.1%	11.96	5.26
1091	2 3 8 8	12.77	80.7%	11.75	5.63
1092	4 4 5 12	12.82	79.2%	11.39	5.85
1093	4 8 12 12	12.84	85.8%	12.19	5.8
1094	1 1 6 9	12.87	80.8%	11.12	6.32
1095	6 9 11 12	12.87	76%	10.94	5.94
1096	2 2 2 9	12.91	76.8%	10.86	6.27
1097	3 5 6 13	12.93	76.2%	11.16	5.43
1098	1 5 6 11	12.95	81.3%	11.88	6.44
1099	5 9 10 13	12.97	78.2%	11.51	5.85
1100	1 4 5 8	12.98	83.1%	12.35	5.6
1101	5 7 10 10	13.02	77%	11.94	5.23
1102	6 7 7 10	13.02	73.2%	10.68	5.19
1103	5 5 7 10	13.07	73.8%	11.27	4.86
1104	2 7 10 11	13.13	79.3%	12.11	5.98
1105	2 8 10 13	13.18	81.1%	12.48	5.91
1106	3 5 7 8	13.19	85.8%	12.87	5.87
1107	4 10 10 12	13.2	78.7%	12.02	6.23
1108	2 3 5 10	13.23	80.3%	12.01	5.34
1109	1 3 6 10	13.26	82.2%	11.96	6.8
1110	6 8 11 12	13.26	77.9%	12.12	5.65
1111	4 5 8 10	13.33	76%	11.25	5.93
1112	7 10 11 13	13.33	73.6%	11	5.75
1113	3 8 9 11	13.37	80.3%	12.52	6.74
1114	6 12 12 12	13.47	76.9%	11.51	6.55
1115	6 7 10 10	13.51	71.4%	10.36	5.62
1116	2 3 7 8	13.61	80.6%	12.55	5.53
1117	2 10 12 13	13.63	81.5%	13.01	6.01
1118	2 2 5 9	13.75	74.5%	11.61	6.2
1119	2 3 8 9	13.78	81.4%	12.78	6.21
1120	2 4 7 9	13.84	80.7%	13.09	6.34
1121	3 5 9 9	13.87	79.4%	12.89	6.12
1122	3 3 9 11	14.06	79.2%	12.93	5.55
1123	4 5 8 11	14.06	74.1%	11.54	6.49
1124	3 6 11 13	14.11	73.3%	11.13	6.62
1125	3 5 12 12	14.12	67.1%	9.46	5.56
1126	5 7 9 11	14.12	71%	10.96	5.86
1127	1 3 7 9	14.16	80.3%	12.66	5.43
1128	4 4 5 13	14.17	73.5%	11.8	6.98
1129	3 4 4 11	14.19	76.6%	12.49	6.28
1130	3 3 4 13	14.2	77%	12.2	6.73
1131	2 4 9 10	14.24	79.2%	12.97	5.95
1132	3 5 5 11	14.25	79.1%	13.14	5.49
1133	5 5 9 11	14.26	71.3%	12.11	5.06
1134	6 10 10 13	14.3	69.6%	10.64	5.86
1135	3 3 8 10	14.31	80.2%	13.5	5.53
1136	3 4 4 10	14.33	77.2%	12.06	6.61
1137	2 6 9 12	14.35	82.8%	13.48	6.4
1138	2 6 12 13	14.38	78.9%	13.33	5.78
1139	4 6 9 12	14.39	77.7%	12.52	6.96
1140	2 5 9 10	14.45	78.5%	12.96	6.09
1141	5 9 9 12	14.45	75.9%	12.77	6.53
1142	1 3 5 6	14.46	86.3%	14.11	5.88
1143	2 5 9 11	14.5	76.7%	12.85	6.67
1144	1 5 11 12	14.51	71.5%	11.25	6.12
1145	3 4 7 12	14.56	82.5%	13.91	5.98
1146	5 6 6 12	14.61	80.9%	13.35	5.93
1147	2 2 7 7	14.67	70.1%	11.11	5.87
1148	4 4 4 10	14.67	76.8%	12.63	6.43
1149	3 4 10 10	14.73	75.6%	12.79	6
1150	4 7 8 12	14.73	79.6%	13.7	6.58
1151	2 2 5 10	14.76	78.5%	13.38	5.74
1152	4 6 8 10	14.81	76.9%	12.44	7.39
1153	3 3 9 10	14.83	78.1%	13.49	6.04
1154	7 9 12 12	14.83	64.2%	9.2	5.32
1155	2 2 3 4	14.86	77.5%	13.09	6.12
1156	5 7 8 10	14.91	71.3%	12.09	5.57
1157	3 6 8 12	14.97	80.5%	13.76	6.22
1158	3 6 8 13	14.97	81.1%	14.24	6.15
1159	7 7 7 12	15.04	65.6%	8.85	5.99
1160	2 4 10 11	15.1	79.3%	13.93	6.45
1161	3 6 6 13	15.17	72.8%	12.05	6.38
1162	5 5 5 12	15.17	67.7%	10.16	6.33
1163	1 4 4 6	15.24	79.5%	13.48	6.74
1164	2 6 11 12	15.27	78.4%	13.8	6.21
1165	2 5 8 8	15.33	70.8%	11.52	6.44
1166	1 5 5 10	15.41	71.2%	11.57	6.97
1167	4 7 8 11	15.45	69.7%	10.67	6.56
1168	4 5 7 13	15.47	72.7%	12.39	6.19
1169	2 3 8 10	15.48	82.1%	14.83	6.57
1170	2 5 5 9	15.66	78.2%	14.32	5.98
1171	5 7 12 12	15.69	65.8%	10.31	6.16
1172	1 3 12 13	15.72	75.7%	13.52	6.67
1173	1 3 8 10	15.77	71.2%	12.15	6.39
1174	3 3 8 13	15.79	69.7%	11.35	6.21
1175	2 3 6 7	16.01	80.8%	14.96	6.53
1176	2 2 6 7	16.08	72.8%	12.94	6.82
1177	6 10 11 12	16.08	69.7%	12.79	6.04
1178	5 6 9 13	16.1	69.1%	12.38	6.04
1179	6 8 9 10	16.1	71.6%	12.56	6.93
1180	2 6 6 9	16.14	73.2%	12.88	6.39
1181	1 3 11 12	16.2	75.9%	13.79	6.82
1182	4 9 9 12	16.3	71.8%	13.39	6.48
1183	3 10 11 13	16.44	71.4%	13.26	6.27
1184	1 4 10 12	16.53	71.8%	12.76	6.5
1185	5 5 6 8	16.53	78%	14.84	6.47
1186	2 4 4 9	16.54	73.4%	13.29	7.18
1187	3 9 9 13	16.58	67.1%	12	5.98
1188	8 8 8 11	16.62	63.6%	10.11	5.91
1189	6 6 6 10	16.75	66.3%	11.31	6.33
1190	2 6 10 11	16.79	72.8%	13.72	7.02
1191	6 6 9 10	16.81	69.9%	13.12	6.65
1192	10 12 12 12	16.84	64%	10.19	5.71
1193	2 3 7 10	16.89	77.1%	14.95	6.83
1194	2 7 10 10	16.91	68.3%	13.31	5.82
1195	2 3 7 7	17.14	76.3%	15.29	6.66
1196	2 2 9 12	17.16	73.2%	14.91	6.39
1197	5 7 7 10	17.16	68%	13.14	6.45
1198	3 5 7 12	17.2	71.1%	13.88	7.61
1199	9 9 9 12	17.21	64.3%	9.56	6.52
1200	3 5 8 9	17.35	75.9%	15.61	7.49
1201	3 6 8 10	17.35	67%	11.9	6.75
1202	3 9 9 11	17.46	70.5%	13.45	7.29
1203	2 8 10 12	17.6	79.8%	16.23	7.4
1204	3 8 9 13	17.7	73.4%	15.25	7.06
1205	2 6 7 10	17.76	70.1%	12.86	7.21
1206	3 4 8 13	17.82	70.3%	13.61	7.55
1207	8 10 12 13	17.99	67.6%	14.24	6.21
1208	2 6 9 10	18.27	69.9%	14.7	6.83
1209	3 5 12 13	18.29	68.3%	14.47	6.54
1210	2 6 8 9	18.53	72.3%	15.56	6.6
1211	4 5 6 9	18.53	75.2%	16.52	6.97
1212	3 5 9 10	18.61	68.3%	14.12	7.41
1213	2 4 7 8	18.86	76.4%	16.64	7.09
1214	4 8 9 12	18.96	72.5%	16.32	6.81
1215	1 3 3 8	19.08	74.4%	15.58	7.78
1216	2 2 4 12	19.08	75.1%	15.02	8.97
1217	2 2 9 10	19.15	65.5%	14.18	7.32
1218	2 3 10 10	19.28	69.3%	14.47	7.53
1219	2 3 11 11	19.28	68.7%	14.74	7.62
1220	2 2 4 4	19.34	72.2%	14.92	8.1
1221	6 8 8 9	19.46	63.1%	11.67	7.17
1222	2 7 10 12	19.48	70.2%	15.93	7.06
1223	8 10 12 12	19.64	63.5%	11.6	7.33
1224	6 8 10 11	19.67	64.9%	13.45	7.07
1225	2 3 9 12	19.72	67.6%	12.88	7.32
1226	7 8 8 10	19.79	61.2%	12	7.54
1227	10 10 10 12	19.84	61.6%	10.15	6.75
1228	3 5 10 11	20.2	69.8%	15.93	8.3
1229	1 5 7 10	20.41	69.2%	16.23	7.66
1230	5 9 12 13	20.41	64.5%	15.64	6.98
1231	1 2 8 10	20.52	67.9%	14.92	7.66
1232	1 3 8 11	20.52	73.4%	16.84	8.33
1233	2 7 12 12	20.6	62.9%	12.22	7.42
1234	2 3 3 5	20.79	69.6%	15.56	8.39
1235	9 11 12 12	20.79	59.6%	10.8	6.48
1236	1 6 10 12	20.88	66.1%	13.92	7.77
1237	3 5 7 11	20.91	64.3%	14.3	7.66
1238	3 6 9 13	20.93	69%	17.14	7.56
1239	4 4 8 9	20.96	69.6%	16.73	8.25
1240	2 3 5 8	21.14	72.9%	17.78	7.62
1241	3 3 7 8	21.25	68.4%	16.75	8.04
1242	4 5 7 10	21.59	63.8%	14.29	7.8
1243	5 7 10 13	22.37	61.6%	16.37	7.29
1244	2 9 10 10	22.54	60.5%	16.54	7.38
1245	2 4 5 10	22.81	67.3%	17.39	8.18
1246	2 3 6 8	22.87	75.3%	20.03	8.79
1247	3 4 5 13	23.16	66.1%	17.63	8.44
1248	5 9 11 13	23.2	61.2%	16.57	7.56
1249	1 5 9 12	23.59	62.8%	13.97	8.65
1250	2 5 10 12	24.26	64.1%	17.8	8.5
1251	2 4 5 5	24.29	60.6%	15.05	8.26
1252	3 4 4 4	24.31	67.3%	17.7	9.73
1253	2 2 5 8	24.34	63.8%	16.71	9.19
1254	6 6 7 11	24.39	58%	12.96	8.05
1255	5 6 6 9	24.4	59.2%	13.94	8.56
1256	3 4 7 8	24.43	61.6%	14.24	8.2
1257	5 7 9 10	24.45	61.6%	15.67	8.73
1258	4 10 11 12	24.59	63%	17.46	8.85
1259	3 5 10 10	24.86	54.5%	12.31	6.57
1260	8 8 9 12	24.96	56.7%	12.71	7.57
1261	8 9 11 11	25	58.4%	15.79	8.39
1262	4 9 10 12	25.03	62.2%	16.9	8.92
1263	2 2 6 11	25.15	62.2%	18.38	8.56
1264	4 7 8 10	25.94	63%	18.75	9.06
1265	5 6 7 9	26.21	60.3%	16.08	9.07
1266	3 9 11 13	26.33	57.4%	13.86	8.31
1267	2 6 9 9	26.37	58.1%	14.1	7.92
1268	2 3 13 13	26.81	58.3%	17.5	9.48
1269	1 7 12 13	26.97	56.8%	14.9	9.14
1270	4 10 10 11	27.48	54.8%	19.19	8.93
1271	1 4 9 13	27.53	61.1%	18.5	9.75
1272	3 4 5 11	27.94	63.2%	20.4	9.79
1273	3 3 6 6	28.01	58.5%	14.2	8.4
1274	6 6 9 13	28.5	54%	13.13	8.19
1275	4 5 9 12	29.07	60.9%	22.03	9.98
1276	2 2 7 10	30.48	53.4%	15.93	8.45
1277	4 4 7 13	30.52	53.9%	15.05	9.33
1278	2 3 7 9	30.53	57.4%	18.2	10.05
1279	1 4 6 10	30.96	56.5%	18.74	9.26
1280	2 5 12 13	31.05	57.9%	22.23	9.81
1281	3 6 7 10	32.35	57.3%	21.88	10.41
1282	2 5 8 12	32.56	54.8%	17.7	9.71
1283	1 2 7 7	32.59	55.3%	17.28	10.47
1284	2 2 3 10	34.44	55.5%	18.13	10.15
1285	3 8 10 12	34.45	53.4%	20.47	10.33
1286	6 7 11 11	34.91	46.4%	19.8	10.14
1287	2 5 7 9	35.16	52.9%	23.6	10.42
1288	7 9 11 12	35.3	50.1%	17.25	10.3
1289	2 4 7 7	35.36	50.9%	17.15	9.62
1290	2 2 6 9	35.86	52.2%	17.83	9.96
1291	4 7 9 11	37.4	51.4%	22.84	11.31
1292	2 2 3 5	37.71	51.8%	15.2	8.71
1293	3 6 6 10	38.42	50.4%	18.31	10.54
1294	5 5 8 11	38.62	45.8%	24.1	10.77
1295	5 10 10 11	39.89	41.9%	14.81	6.97
1296	7 8 9 12	40.48	48.7%	15.97	10.05
1297	1 5 11 11	41.18	43.4%	15.88	9.69
1298	1 2 9 11	44.7	45.2%	22.19	12.02
1299	1 5 5 5	44.95	43.7%	11.9	7.23
1300	4 9 11 11	45.73	43.4%	25	13.69
1301	1 7 13 13	46.57	41.9%	13.99	8.4
1302	5 9 10 11	46.96	42.8%	27.91	13.25
1303	3 3 7 7	47.05	41.3%	12.41	7.17
1304	5 10 10 13	47.29	38.8%	17.22	8.05
1305	6 7 7 11	48.5	42.2%	27.55	14.41
1306	3 5 8 13	50.08	41.6%	30.32	13.66
1307	8 9 10 12	50.75	42.7%	22.01	14.01
1308	2 5 6 9	52.24	44.2%	26.89	13.25
1309	1 6 11 13	53.47	38.5%	18.57	9.9
1310	4 4 7 7	54.4	39.4%	14.43	7.95
1311	1 3 9 10	54.42	40.9%	23.19	12.09
1312	4 6 6 10	55.51	40.3%	22.85	12.21
1313	6 12 12 13	55.85	38.2%	15.02	8.11
1314	5 7 9 12	56.29	40%	17.86	11.35
1315	2 2 11 11	56.32	40.3%	13.07	8.48
1316	4 6 7 9	56.9	42.4%	19.45	11.94
1317	4 5 6 12	57.54	44.2%	21.62	15.79
1318	4 4 10 10	58	39.9%	13.28	8.97
1319	4 5 6 11	60.01	38%	19.23	10.61
1320	4 7 11 13	60.88	37.1%	31.03	16.47
1321	3 5 8 12	61.29	38.3%	28.14	13.42
1322	3 4 6 13	62.93	40.4%	20.31	11.49
1323	6 7 8 12	63.12	40.7%	16.61	11.81
1324	2 4 11 12	63.23	39.4%	23.45	13.06
1325	6 11 12 12	63.38	36.6%	15.37	8.8
1326	2 2 13 13	63.54	37.4%	14.01	8.18
1327	5 7 10 11	63.65	35.5%	23.72	13.08
1328	5 8 9 13	64.28	35.1%	34.99	16.33
1329	2 7 8 9	66.52	40.2%	18.27	10.77
1330	5 6 8 13	66.77	36.7%	22.72	11.38
1331	7 10 12 13	67.34	37.6%	22.36	12.56
1332	2 2 6 13	70.35	33.4%	30.67	16.23
1333	5 6 9 11	71.11	33.3%	26.17	14.87
1334	1 4 7 11	71.9	35.6%	29.6	16.22
1335	6 9 9 10	79.85	31.5%	32.45	18.03
1336	2 5 7 8	83.59	32.9%	28.84	15.6
1337	7 8 8 13	84.03	29.5%	27.02	14.85
1338	5 7 7 11	85.06	27.5%	25.87	12.86
1339	4 8 8 11	85.75	30.1%	23.47	13.95
1340	4 8 8 13	87.46	29.3%	24.35	13.75
1341	3 3 7 13	88.18	27.6%	33.38	18.93
1342	3 8 8 10	88.8	29.2%	25.23	15.74
1343	7 8 10 11	89.48	30%	24.17	14.06
1344	2 7 7 10	89.87	27%	26.79	12.66
1345	2 3 8 13	89.92	31.9%	23.74	12.75
1346	5 5 7 11	91.1	26.3%	25.78	13.05
1347	2 2 10 11	95.34	30.3%	26.25	17.3
1348	3 3 8 8	98.33	31.2%	15.46	10.37
1349	1 6 6 8	98.77	29.8%	21.74	13.15
1350	9 11 12 13	99.38	27.8%	22.23	13.05
1351	3 3 5 7	100.98	29.2%	28.71	17.65
1352	1 8 12 12	102.88	29.1%	20.58	13.1
1353	3 6 6 11	105.44	27.3%	24.88	15.26
1354	2 9 13 13	106.8	25%	31.15	19.35
1355	2 4 7 12	107.68	28.2%	29.36	16.46
1356	2 4 10 10	109.74	25.8%	28.77	18.43
1357	3 7 9 13	110.45	25.9%	40.32	21.75
1358	3 5 7 13	119.96	23.9%	39.06	21.27
1359	2 5 5 10	188.06	21.9%	24.07	16.32
1360	1 4 5 6	197.72	28.5%	18.2	11.57
1361	1 3 4 6	200.56	26.9%	19.79	11.88
1362	2 3 5 12	208.38	20.5%	29.7	21.94
